2002-03-29	0.379
2002-03-30	0.391
2002-03-31	0.404
2002-04-01	0.411
2002-04-02	0.423
2002-04-03	0.461
2002-04-04	0.516
2002-04-05	0.59
2002-04-06	0.698
2002-04-07	0.782
2002-04-08	0.824
2002-04-09	0.841
2002-04-10	0.831
2002-04-11	0.815
2002-04-12	0.808
2002-04-13	0.791
2002-04-14	0.762
2002-04-15	0.74
2002-04-16	0.726
2002-04-17	0.727
2002-04-18	0.743
2002-04-19	0.776
2002-04-20	0.811
2002-04-21	0.87
2002-04-22	0.98
2002-04-23	1.235
2002-04-24	1.618
2002-04-25	2.246
2002-04-26	2.851
2002-04-27	2.903
2002-04-28	2.619
2002-04-29	2.306
2002-04-30	2.051
2002-05-01	1.954
2002-05-02	2.119
2002-05-03	2.106
2002-05-04	1.97
2002-05-05	1.84
2002-05-06	1.77
2002-05-07	1.727
2002-05-08	1.842
2002-05-09	2.066
2002-05-10	2.376
2002-05-11	3.14
2002-05-12	4.749
2002-05-13	8.013
2002-05-14	7.581
2002-05-15	6.211
2002-05-16	5.471
2002-05-17	4.424
2002-05-18	3.52
2002-05-19	2.976
2002-05-20	2.764
2002-05-21	3.013
2002-05-22	3.756
2002-05-23	4.725
2002-05-24	5.888
2002-05-25	9.322
2002-05-26	9.883
2002-05-27	7.475
2002-05-28	7.543
2002-05-29	11.43
2002-05-30	10.902
2002-05-31	8.734
2002-06-01	6.354
2002-06-02	4.872
2002-06-03	4.153
2002-06-04	3.95
2002-06-05	3.923
2002-06-06	3.916
2002-06-07	3.867
2002-06-08	3.705
2002-06-09	3.636
2002-06-10	3.553
2002-06-11	3.756
2002-06-12	4.3
2002-06-13	4.539
2002-06-14	4.073
2002-06-15	3.516
2002-06-16	3.217
2002-06-17	2.962
2002-06-18	2.795
2002-06-19	2.801
2002-06-20	2.72
2002-06-21	2.578
2002-06-22	2.396
2002-06-23	2.347
2002-06-24	2.362
2002-06-25	2.325
2002-06-26	2.235
2002-06-27	2.19
2002-06-28	2.353
2002-06-29	2.567
2002-06-30	2.569
2002-07-01	2.49
2002-07-02	2.408
2002-07-03	2.559
2002-07-04	2.576
2002-07-05	2.578
2002-07-06	2.779
2002-07-07	3.032
2002-07-08	2.989
2002-07-09	2.913
2002-07-10	2.975
2002-07-11	4.191
2002-07-12	5.937
2002-07-13	5.436
2002-07-14	4.448
2002-07-15	3.828
2002-07-16	3.418
2002-07-17	3.428
2002-07-18	3.607
2002-07-19	3.593
2002-07-20	3.482
2002-07-21	3.497
2002-07-22	3.373
2002-07-23	3.602
2002-07-24	4.071
2002-07-25	3.965
2002-07-26	3.754
2002-07-27	3.423
2002-07-28	3.095
2002-07-29	2.918
2002-07-30	2.747
2002-07-31	2.625
2002-08-01	2.599
2002-08-02	2.583
2002-08-03	2.503
2002-08-04	2.418
2002-08-05	2.339
2002-08-06	2.339
2002-08-07	2.268
2002-08-08	2.268
2002-08-09	2.268
2002-08-10	2.199
2002-08-11	2.199
2002-08-12	2.199
2002-08-13	2.132
2002-08-14	2.164
2002-08-15	2.033
2002-08-16	1.94
2002-08-17	1.868
2002-08-18	1.818
2002-08-19	1.756
2002-08-20	1.712
2002-08-21	1.679
2002-08-22	1.646
2002-08-23	1.6
2002-08-24	1.559
2002-08-25	1.521
2002-08-26	1.501
2002-08-27	1.463
2002-08-28	1.434
2002-08-29	1.388
2002-08-30	1.384
2002-08-31	1.392
2002-09-01	1.406
2002-09-02	1.379
2002-09-03	1.376
2002-09-04	1.351
2002-09-05	1.38
2002-09-06	1.509
2002-09-07	1.603
2002-09-08	1.674
2002-09-09	1.677
2002-09-10	1.63
2002-09-11	1.572
2002-09-12	1.522
2002-09-13	1.476
2002-09-14	1.411
2002-09-15	1.352
2002-09-16	1.393
2002-09-17	1.446
2002-09-18	1.433
2002-09-19	1.39
2002-09-20	1.37
2002-09-21	1.346
2002-09-22	1.331
2002-09-23	1.313
2002-09-24	1.304
2002-09-25	1.27
2002-09-26	1.233
2002-09-27	1.203
2002-09-28	1.196
2002-09-29	1.162
2002-09-30	1.156
2002-10-01	1.164
2002-10-02	1.169
2002-10-03	1.164
2002-10-04	1.172
2002-10-05	1.195
2002-10-06	1.21
2002-10-07	1.203
2002-10-08	1.177
2002-10-09	1.146
2002-10-10	1.117
2002-10-11	1.09
2002-10-12	1.065
2002-10-13	1.042
2002-10-14	1.028
2002-10-15	1.019
2002-10-16	0.999
2002-10-17	0.983
2002-10-18	0.968
2002-10-19	0.875
2002-10-20	0.851
2002-10-21	0.837
2002-10-22	0.815
2002-10-23	0.834
2002-10-24	0.846
2002-10-25	0.857
2002-10-26	0.932
2002-10-27	0.962
2002-10-28	0.945
2002-10-29	0.933
2002-10-30	0.883
2002-10-31	0.823
2002-11-01	0.838
2002-11-02	0.817
2002-11-03	0.769
2002-11-04	0.716
2002-11-05	0.671
2002-11-06	0.638
2002-11-07	0.668
2002-11-08	0.695
2002-11-09	0.718
2002-11-10	0.719
2002-11-11	0.708
2002-11-12	0.687
2002-11-13	0.696
2002-11-14	0.693
2002-11-15	0.708
2002-11-16	0.712
2002-11-17	0.715
2002-11-18	0.719
2002-11-19	0.722
2002-11-20	0.704
2002-11-21	0.7
2002-11-22	0.704
2002-11-23	0.702
2002-11-24	0.699
2002-11-25	0.702
2002-11-26	0.693
2002-11-27	0.684
2002-11-28	0.662
2002-11-29	0.654
2002-11-30	0.647
2002-12-01	0.637
2002-12-02	0.629
2002-12-03	0.619
2002-12-04	0.623
2002-12-05	0.618
2002-12-06	0.611
2002-12-07	0.602
2002-12-08	0.582
2002-12-09	0.563
2002-12-10	0.55
2002-12-11	0.541
2002-12-12	0.535
2002-12-13	0.526
